Front,Back,Extra,Tags
"Development and production workspaces must be recreated consistently through pull requests. Which approach provides declarative and repeatable resource deployment?<br><br>A) Manual creation in Azure portal with screenshots<br>B) An Azure CLI script containing interactive prompts<br>C) Version-controlled Bicep modules with parameter files","C) Version-controlled Bicep modules with parameter files<br><br>Bicep provides declarative Azure infrastructure definitions that can be reviewed, parameterized, and repeatedly deployed.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/azure-resource-manager/bicep/overview"">Bicep overview</a>","Portal steps are difficult to audit and reproduce. CLI can be automated, but interactive imperative scripts provide weaker desired-state semantics than parameterized Bicep modules.","AI-300 MLOpsInfrastructure InfrastructureAsCode"
"Infrastructure changes must be validated on pull requests and deployed only after merge to the main branch. What should orchestrate this policy?<br><br>A) A recurring Azure Machine Learning pipeline schedule<br>B) Separate GitHub Actions workflows triggered by pull_request and push<br>C) A notebook that an administrator runs after each merge","B) Separate GitHub Actions workflows triggered by pull_request and push<br><br>GitHub Actions event triggers can validate proposed IaC on pull requests and deploy approved changes after a push to the protected branch.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/machine-learning/how-to-github-actions-machine-learning"">Use GitHub Actions with Azure Machine Learning</a>","ML pipeline schedules orchestrate model workflows, not repository governance. Manual notebooks weaken auditability; protected branches plus event-driven workflows separate validation from deployment.","AI-300 MLOpsInfrastructure Automation"
"An Azure ML workspace must be reachable only from approved virtual networks while public access is disabled. Which configuration meets the requirement?<br><br>A) A private endpoint with private DNS integration<br>B) A public endpoint protected only by resource locks<br>C) A service health alert scoped to the workspace","A) A private endpoint with private DNS integration<br><br>Private Link exposes the workspace through a private IP, while private DNS resolves workspace endpoints inside the virtual network.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/machine-learning/how-to-configure-private-link"">Configure a private endpoint</a>","Resource locks prevent deletion or modification but do not filter network traffic. Health alerts report platform issues and provide no network isolation.","AI-300 MLOpsInfrastructure NetworkSecurity"
"A team needs reviewable history for training code, component YAML, and environment definitions while large datasets remain in cloud storage. What should be placed in Git?<br><br>A) Source and declarative definitions, excluding data and generated artifacts<br>B) Every training dataset and model binary in normal Git objects<br>C) Only notebook outputs, excluding scripts and configuration files","A) Source and declarative definitions, excluding data and generated artifacts<br><br>Git should track code and configuration; durable data and large model artifacts belong in managed data and model stores.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/machine-learning/concept-train-model-git-integration"">Git integration for Azure Machine Learning</a>","Committing large data bloats repository history and risks data exposure. Notebook outputs are generated state; the reproducible inputs—code and definitions—are the important reviewable assets.","AI-300 MLOpsInfrastructure SourceControl"
"A datastore accesses ADLS Gen2 through the identity of each interactive user, so storage permissions must differ by user. Which datastore authentication mode is appropriate?<br><br>A) Account-key authentication shared by every user<br>B) Identity-based authentication with user credentials<br>C) Anonymous public-container authentication","B) Identity-based authentication with user credentials<br><br>Identity-based access can pass through the signed-in user's identity so storage RBAC determines individual authorization.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/machine-learning/how-to-administrate-data-authentication"">Data authentication administration</a>","A shared key erases per-user accountability and grants common privileges. Anonymous access cannot enforce identity-specific permissions and is inappropriate for protected training data.","AI-300 MLOpsInfrastructure Datastores"
"A CPU cluster is idle most weekends but receives unpredictable weekday jobs. How should it minimize cost without delaying cluster recreation?<br><br>A) Delete and redeploy the cluster after every job<br>B) Keep one node running continuously for readiness<br>C) Set minimum nodes to zero and configure an idle timeout","C) Set minimum nodes to zero and configure an idle timeout<br><br>Autoscaling to zero releases compute cost after the configured idle period while preserving the cluster definition.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/machine-learning/how-to-create-attach-compute-cluster"">Configure compute cluster autoscaling</a>","Deleting infrastructure adds provisioning overhead and operational churn. A permanent node reduces startup latency but violates the cost-minimization requirement during long idle periods.","AI-300 MLOpsInfrastructure ComputeTargets"
"A production job unexpectedly changes behavior after a curated environment receives a new version. Which practice best preserves reproducibility?<br><br>A) Reference the environment by name and explicit version<br>B) Resolve the newest environment version at each run<br>C) Rebuild dependencies from unpinned package names","A) Reference the environment by name and explicit version<br><br>Pinning the environment asset version gives each job a stable and auditable runtime definition.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/machine-learning/how-to-manage-environments-v2"">Manage environment versions</a>","Using latest introduces silent runtime changes. Unpinned package resolution is even less deterministic because upstream packages can change without an Azure ML asset update.","AI-300 MLOpsInfrastructure Environments"
"A pipeline step is unchanged, but teams repeatedly copy its YAML and code into new projects. Which action best improves governance and reuse?<br><br>A) Convert the step into a versioned component<br>B) Convert the step into an online endpoint<br>C) Convert the step into a datastore credential","A) Convert the step into a versioned component<br><br>A versioned component exposes a stable contract and can be reused without duplicating implementation details.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/machine-learning/concept-component"">Machine Learning component concepts</a>","Endpoints host inference and datastores provide storage connections. Neither supplies the composable interface, lineage, and runtime encapsulation needed for pipeline reuse.","AI-300 MLOpsInfrastructure Components"
"A central platform team publishes an approved model, and regional workspaces must consume that exact version without separate copies owned by each team. What should they reference?<br><br>A) A model asset in a Machine Learning registry<br>B) A model file attached to a GitHub release<br>C) A model output inside one workspace job","A) A model asset in a Machine Learning registry<br><br>Registry assets are centrally versioned and can be referenced from jobs or deployments in multiple workspaces.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/machine-learning/how-to-manage-models"">Manage models in registries</a>","GitHub releases lack Azure ML deployment metadata and governance. A job output is scoped operational state until it is registered and is not a governed cross-workspace contract.","AI-300 MLOpsInfrastructure Registries"
"A training script logs parameters, metrics, and artifacts, and analysts need a standard experiment UI without custom tracking infrastructure. What should be integrated?<br><br>A) MLflow tracking in Azure Machine Learning<br>B) Azure Policy compliance scan results<br>C) Azure Storage lifecycle management","A) MLflow tracking in Azure Machine Learning<br><br>Azure ML integrates with MLflow to record runs, parameters, metrics, and artifacts in workspace experiments.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/machine-learning/concept-mlflow"">MLflow and Azure Machine Learning</a>","Policy evaluates resource compliance, and storage lifecycle rules move or delete blobs. Neither provides experiment semantics or comparison of model-training runs.","AI-300 MLLifecycle MLflow"
"A supported scikit-learn training script needs automatic capture of common parameters, metrics, and model artifacts with minimal logging code. Which MLflow capability should be enabled?<br><br>A) Model serving with a batch endpoint<br>B) MLflow autologging for the framework<br>C) Data drift monitoring on the input asset","B) MLflow autologging for the framework<br><br>MLflow autologging automatically records framework-specific training information and artifacts.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/machine-learning/how-to-log-view-metrics"">Log and view metrics with MLflow</a>","Serving and drift monitoring happen after or outside training. Autologging reduces instrumentation effort, though explicit logging remains useful for custom business metrics.","AI-300 MLLifecycle MLflow"
"A team wants Azure to test preprocessing and algorithm combinations for a labeled tabular classification dataset under a time budget. Which capability is appropriate?<br><br>A) Automated machine learning classification<br>B) A manual sweep over one script parameter<br>C) A responsible AI dashboard for one model","A) Automated machine learning classification<br><br>Automated ML explores supported algorithms and featurization choices while honoring experiment constraints.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/machine-learning/concept-automated-ml"">Automated machine learning</a>","A sweep tunes parameters defined by the author but does not broadly select algorithms and preprocessing. A responsible AI dashboard analyzes an existing model rather than searching candidates.","AI-300 MLLifecycle AutomatedML"
"A data scientist is exploring distributions and debugging feature code interactively before converting the work into a repeatable job. Which tool is most suitable now?<br><br>A) A managed online endpoint deployment<br>B) A notebook on a compute instance<br>C) A scheduled batch endpoint invocation","B) A notebook on a compute instance<br><br>Notebooks provide interactive code execution and visualization for exploration on managed development compute.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/machine-learning/how-to-run-jupyter-notebooks"">Run Jupyter notebooks</a>","Endpoints are production inference interfaces and do not provide an exploratory authoring loop. Once exploration stabilizes, move logic into scripts and components for reproducibility.","AI-300 MLLifecycle Notebooks"
"A training job must evaluate learning rate and batch size combinations in parallel and select the run with the best validation score. What should be submitted?<br><br>A) A hyperparameter sweep job<br>B) A model monitor definition<br>C) A managed feature store materialization job","A) A hyperparameter sweep job<br><br>A sweep job samples a defined parameter space and optimizes child runs against a primary metric.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/machine-learning/how-to-tune-hyperparameters"">Tune hyperparameters</a>","Model monitoring evaluates production behavior, while feature materialization computes feature values. Neither launches comparative training trials against an optimization metric.","AI-300 MLLifecycle HyperparameterTuning"
"Many weak hyperparameter trials consume the full budget even after their metric is clearly worse than leading runs. Which change reduces wasted compute?<br><br>A) Increase the maximum nodes of the cluster<br>B) Configure an early termination policy<br>C) Disable the primary optimization metric","B) Configure an early termination policy<br><br>An early termination policy stops poorly performing child runs according to intermediate metric results.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/machine-learning/how-to-tune-hyperparameters"">Early termination of sweep runs</a>","More nodes increase concurrency but not efficiency per trial. The primary metric is required to compare runs; early termination conserves budget without eliminating optimization guidance.","AI-300 MLLifecycle HyperparameterTuning"
"Production training must execute a Python script noninteractively with declared inputs, outputs, environment, and compute. Which Azure ML job type is the direct fit?<br><br>A) A command job<br>B) An interactive notebook session<br>C) An online inference request","A) A command job<br><br>A command job runs a specified command on managed compute with explicit data and environment dependencies.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/machine-learning/how-to-train-model"">Train models with jobs</a>","Notebooks are suited to exploration and can hide state. Online requests invoke deployed inference; they do not provide repeatable training execution and output lineage.","AI-300 MLLifecycle TrainingJobs"
"A deep learning job no longer fits efficiently on one GPU and must coordinate training across several GPU nodes. What should the job configure?<br><br>A) A parallel distribution strategy such as PyTorch or MPI<br>B) A larger batch endpoint retry count<br>C) A semantic ranker configuration for the dataset","A) A parallel distribution strategy such as PyTorch or MPI<br><br>Azure ML distribution settings launch and coordinate processes across GPUs and nodes for supported frameworks.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/machine-learning/concept-distributed-training"">Distributed training</a>","Endpoint retries concern inference reliability, and semantic ranking concerns search relevance. Distributed training also requires code and framework behavior compatible with multi-process execution.","AI-300 MLLifecycle DistributedTraining"
"Data preparation, training, and evaluation must execute as a dependency graph with reusable steps and recorded lineage. What should the team build?<br><br>A) A sequence of portal operations documented in a wiki<br>B) An Azure Machine Learning pipeline job<br>C) A single long-running online deployment","B) An Azure Machine Learning pipeline job<br><br>A pipeline composes components into a directed workflow with dependencies, inputs, outputs, and lineage.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/machine-learning/concept-ml-pipelines"">Machine Learning pipelines</a>","Manual portal actions are not repeatable, and online deployments serve predictions rather than orchestrating training stages. Components keep pipeline steps independently reusable.","AI-300 MLLifecycle TrainingPipelines"
"A pipeline reruns daily, but an expensive preprocessing component should reuse prior output whenever its code, environment, and inputs are unchanged. Which feature helps?<br><br>A) Component output reuse in the pipeline<br>B) Online endpoint traffic mirroring<br>C) Workspace soft-delete protection","A) Component output reuse in the pipeline<br><br>Azure ML can reuse a prior component result when the step definition and relevant inputs remain unchanged.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/machine-learning/how-to-debug-pipeline-reuse-issues"">Pipeline reuse</a>","Traffic mirroring validates deployments, and soft delete protects resources. Neither avoids repeated deterministic pipeline computation; disable reuse only for genuinely nondeterministic steps.","AI-300 MLLifecycle TrainingPipelines"
"Twenty training runs used different parameters. The team needs to sort them by validation AUC and inspect metrics side by side. Which mechanism should it use?<br><br>A) Experiment run comparison using logged MLflow metrics<br>B) Storage account metrics grouped by container<br>C) Endpoint access logs grouped by status code","A) Experiment run comparison using logged MLflow metrics<br><br>Logged runs can be queried and compared by metrics and parameters to identify candidate models.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/machine-learning/how-to-track-experiments-mlflow"">Track experiments with MLflow</a>","Storage and endpoint telemetry describe infrastructure and serving behavior, not validation quality across training candidates. Consistent metric names are essential for reliable comparisons.","AI-300 MLLifecycle ModelComparison"
"An online model requires point-in-time feature retrieval at inference, and its retrieval definition must travel with the model artifact. What should registration include?<br><br>A) A packaged feature retrieval specification<br>B) A compute cluster autoscale schedule<br>C) A workspace private DNS zone export","A) A packaged feature retrieval specification<br><br>Packaging the retrieval specification with the model preserves the feature contract needed for consistent serving.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/machine-learning/concept-what-is-managed-feature-store"">Managed feature store concepts</a>","Autoscale and DNS settings govern infrastructure, not feature semantics. Coupling the retrieval specification to the model reduces training-serving skew and improves deployment reproducibility.","AI-300 MLLifecycle FeatureRetrieval"
"A model logged during training must become a governed, versioned workspace asset that can be deployed later. Which action is required?<br><br>A) Register the MLflow model in Azure Machine Learning<br>B) Leave the artifact only in the temporary run output<br>C) Copy the pickle file into the source repository","A) Register the MLflow model in Azure Machine Learning<br><br>Registration creates a named and versioned model asset from the MLflow artifact.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/machine-learning/how-to-manage-models-mlflow"">Manage MLflow models</a>","Run outputs provide lineage but are not the promoted deployment contract. Git is unsuitable for large binaries and lacks Azure ML model lifecycle metadata.","AI-300 MLLifecycle ModelRegistration"
"A retrained model uses the same logical name but must coexist with the currently deployed model until validation finishes. How should it be registered?<br><br>A) Overwrite the deployed model files in place<br>B) Create a new version under the same model name<br>C) Rename the workspace before every retraining run","B) Create a new version under the same model name<br><br>Model versions preserve immutable candidates under a stable logical name for comparison and controlled promotion.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/machine-learning/how-to-manage-models"">Register and manage model versions</a>","In-place mutation destroys provenance and rollback safety. Workspace renaming does not version an artifact and disrupts dependent automation.","AI-300 MLLifecycle ModelVersioning"
"Before promoting a loan model, reviewers must inspect performance disparities across demographic cohorts and understand influential features. Which capability should they use?<br><br>A) Responsible AI dashboard analysis<br>B) Compute cluster node diagnostics<br>C) Azure Resource Graph inventory","A) Responsible AI dashboard analysis<br><br>The Responsible AI dashboard combines model explanations, error analysis, and fairness-oriented cohort assessment.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/machine-learning/concept-responsible-ai-dashboard"">Responsible AI dashboard</a>","Compute diagnostics investigate infrastructure, while Resource Graph inventories Azure resources. Responsible evaluation complements—not replaces—domain review and governance decisions.","AI-300 MLLifecycle ResponsibleAI"
"An obsolete model must no longer appear in normal active-model workflows, but audit history and lineage must be retained. What should be done?<br><br>A) Delete every run and artifact permanently<br>B) Archive the registered model asset<br>C) Move the workspace to another subscription","B) Archive the registered model asset<br><br>Archiving removes an asset from active use while preserving its metadata and history for governance.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/machine-learning/how-to-manage-models"">Manage the model lifecycle</a>","Permanent deletion conflicts with retention and audit requirements. Subscription movement changes resource ownership but does not express lifecycle status for the model.","AI-300 MLLifecycle ModelLifecycle"
"A fraud-scoring API must return one prediction synchronously for each request with low latency. Which deployment target is appropriate?<br><br>A) A managed online endpoint<br>B) A recurring batch endpoint job<br>C) A training pipeline schedule","A) A managed online endpoint<br><br>Online endpoints provide synchronous request-response inference for low-latency applications.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/machine-learning/concept-endpoints-online"">Online endpoints</a>","Batch endpoints process large asynchronous datasets and do not serve interactive calls. Pipeline schedules orchestrate workflows rather than expose inference APIs.","AI-300 MLLifecycle OnlineEndpoints"
"A retailer scores 50 million records overnight and writes results to storage; no caller waits for an immediate response. Which target should it use?<br><br>A) A managed online endpoint with one request per row<br>B) An Azure Machine Learning batch endpoint<br>C) A compute instance running an open notebook","B) An Azure Machine Learning batch endpoint<br><br>Batch endpoints provide asynchronous, scalable inference over large datasets and persist outputs.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/machine-learning/concept-endpoints-batch"">Batch endpoints</a>","Online endpoints add per-request overhead for an offline workload. An interactive notebook lacks production scheduling, isolation, retry, and scalable parallel execution.","AI-300 MLLifecycle BatchEndpoints"
"A team wants Azure to provision and patch the inference infrastructure while it controls deployment instances and scaling. Which option minimizes operational burden?<br><br>A) A managed online endpoint<br>B) A self-managed Kubernetes web service<br>C) A virtual machine with a custom API daemon","A) A managed online endpoint<br><br>Managed online endpoints handle serving infrastructure while exposing deployment, instance, traffic, and scaling controls.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/machine-learning/concept-endpoints-online"">Managed online endpoints</a>","Kubernetes and VMs offer more infrastructure control but require cluster or host operations. Choose them only when requirements justify that additional responsibility.","AI-300 MLLifecycle ManagedInference"
"A new online deployment returns HTTP 500 responses. The team needs container startup output and scoring-script exceptions. What should it inspect first?<br><br>A) Deployment logs for the managed online endpoint<br>B) The model card description in the registry<br>C) Git branch protection audit events","A) Deployment logs for the managed online endpoint<br><br>Deployment logs expose container initialization and scoring failures needed to diagnose unhealthy inference replicas.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/machine-learning/how-to-troubleshoot-online-endpoints"">Troubleshoot online endpoints</a>","Model descriptions and Git governance do not show runtime exceptions. Also validate locally and invoke the endpoint with representative payloads before shifting production traffic.","AI-300 MLLifecycle EndpointTroubleshooting"
"A replacement model must receive 10% of production requests while the current model receives 90%, with both behind one endpoint URL. What should be configured?<br><br>A) Weighted traffic allocation across two deployments<br>B) Two unrelated workspaces with separate DNS names<br>C) A batch deployment with ten parallel workers","A) Weighted traffic allocation across two deployments<br><br>An online endpoint can split traffic by percentage among deployments to support controlled rollout.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/machine-learning/how-to-safely-rollout-online-endpoints"">Safely roll out online endpoints</a>","Separate endpoints complicate client routing and measurement. Batch worker count controls parallel offline processing, not request allocation between model versions.","AI-300 MLLifecycle ProgressiveRollout"
"A team wants to observe how a candidate deployment responds to live requests without returning its predictions to callers. Which rollout technique should it use?<br><br>A) Mirrored traffic to the candidate deployment<br>B) Fifty-percent weighted production traffic<br>C) A permanent batch scoring schedule","A) Mirrored traffic to the candidate deployment<br><br>Traffic mirroring sends copies of requests to a deployment while excluding its responses from client results.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/machine-learning/how-to-safely-rollout-online-endpoints"">Mirror online endpoint traffic</a>","Weighted traffic exposes users to candidate responses, which violates the constraint. Batch scoring cannot reproduce live request shape, timing, or serving conditions.","AI-300 MLLifecycle ProgressiveRollout"
"Error rate rises immediately after all endpoint traffic moves to the new deployment. The old deployment is still healthy. What is the fastest safe response?<br><br>A) Retrain the new model while it serves all traffic<br>B) Reallocate traffic to the previous deployment<br>C) Delete the endpoint and create a different workspace","B) Reallocate traffic to the previous deployment<br><br>Keeping the prior deployment available enables rapid rollback by changing endpoint traffic weights.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/machine-learning/how-to-safely-rollout-online-endpoints"">Rollback an online deployment</a>","Retraining does not immediately protect users, and endpoint deletion creates unnecessary downtime. Define health thresholds and automated rollback criteria before rollout.","AI-300 MLLifecycle SafeRollback"
"A model's input distributions may change after deployment even though ground-truth labels arrive weeks later. Which signal can detect this earliest?<br><br>A) Data drift between baseline and production inputs<br>B) Workspace resource-group naming drift<br>C) Git commit frequency for training scripts","A) Data drift between baseline and production inputs<br><br>Data drift monitoring compares production feature distributions with a reference dataset without requiring immediate labels.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/machine-learning/concept-model-monitoring"">Model monitoring</a>","Infrastructure naming and source activity do not measure statistical changes in model inputs. Drift signals risk; it does not by itself prove that predictive quality declined.","AI-300 MLLifecycle DataDrift"
"Labels for production predictions are available. Which measure most directly reveals whether a classifier's quality has degraded?<br><br>A) Prediction performance metrics computed against ground truth<br>B) Average CPU utilization of inference replicas<br>C) Number of registered environment versions","A) Prediction performance metrics computed against ground truth<br><br>Comparing predictions with ground truth enables direct monitoring of quality metrics such as accuracy, precision, recall, or AUC.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/machine-learning/concept-model-monitoring"">Monitor model performance</a>","CPU utilization indicates infrastructure load, not correctness. Asset counts are governance metadata; neither can establish predictive degradation.","AI-300 MLLifecycle ModelMonitoring"
"A production model should be checked every day against a recent data window without manual execution. What should the team configure?<br><br>A) A scheduled model monitoring job<br>B) An always-open notebook kernel<br>C) A repository issue template","A) A scheduled model monitoring job<br><br>A scheduled monitor repeatedly computes configured signals over production data and baseline windows.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/machine-learning/how-to-monitor-model-performance"">Configure model monitoring</a>","Notebook kernels are interactive and fragile for operations, while issue templates only standardize human reports. Monitoring schedules should align with data arrival and business response time.","AI-300 MLLifecycle ModelMonitoring"
"Retraining is costly and must start only after a drift metric exceeds the approved limit, while operators must also be notified. Which design is best?<br><br>A) Trigger an alert and an automated retraining workflow from the threshold breach<br>B) Retrain continuously after every individual prediction<br>C) Wait for an annual manual review regardless of the metric","A) Trigger an alert and an automated retraining workflow from the threshold breach<br><br>Threshold-driven automation links monitored degradation to timely notification and controlled retraining.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/machine-learning/concept-model-monitoring"">Production model monitoring</a>","Per-prediction retraining is wasteful and unstable, while annual review ignores the required response. Promotion should still require evaluation gates rather than automatically replacing production.","AI-300 MLLifecycle RetrainingTriggers"
"A batch deployment processes many independent files too slowly on one node. The scoring code already supports mini-batches. Which change improves throughput?<br><br>A) Increase batch parallelism and instance count<br>B) Convert the workload into one synchronous request<br>C) Disable partitioning of the input dataset","A) Increase batch parallelism and instance count<br><br>Batch deployments can divide input into mini-batches and process them concurrently across compute instances.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/machine-learning/how-to-use-batch-model-deployments"">Use batch model deployments</a>","One synchronous request sacrifices batch scalability and risks timeout. Disabling partitioning prevents parallel work distribution and worsens the bottleneck.","AI-300 MLLifecycle BatchEndpoints"
