Front,Back,Extra,Tags
"A release pipeline must promote a tested prompt and agent configuration without manual portal edits. What should the team implement?<br><br>A) Versioned assets and automated deployment<br>B) Shared administrator portal sessions<br>C) Direct production-only experimentation","A) Versioned assets and automated deployment<br><br>Version control plus automated deployment makes promotion repeatable, reviewable, and auditable.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-foundry/how-to/continuous-integration-deployment"">CI/CD for Foundry</a>","Portal sessions are not reproducible, and production-only experiments bypass quality gates. Treat prompts, evaluations, infrastructure, and agent definitions as release artifacts with environment-specific configuration and rollback points.","AI-103 PlanManage CICD"
"A CI pipeline deploys to test and production. Production uses different endpoints and identities. How should configuration be handled?<br><br>A) Hard-code production values<br>B) Use environment-specific parameters<br>C) Copy values through chat messages","B) Use environment-specific parameters<br><br>Environment-specific parameters separate deployable logic from endpoint, identity, and connection values.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-foundry/how-to/continuous-integration-deployment"">CI/CD for Foundry</a>","Hard-coding impedes safe promotion; ad hoc copying is error-prone and unaudited. Keep secrets outside source control, use federated pipeline identity, and require the same validation gates in each environment.","AI-103 PlanManage CICD"
"Users receive throttling errors although the endpoint is healthy. Monitoring shows requests exceed the deployment token rate. What is the most direct action?<br><br>A) Increase quota or reduce request rate<br>B) Add more search documents<br>C) Disable content filtering","A) Increase quota or reduce request rate<br><br>Rate-limit failures require demand shaping, quota changes, or capacity changes rather than unrelated data or safety changes.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-services/openai/quotas-limits"">Azure OpenAI quotas and limits</a>","Use bounded retries with server guidance, request queues, token budgeting, and regional capacity planning. Search corpus size and content filters do not increase the model deployment rate limit.","AI-103 PlanManage Quotas"
"A chatbot cost spike is caused by repeatedly sending an entire long conversation. Which change most directly lowers token consumption while retaining relevant context?<br><br>A) Increase maximum output tokens<br>B) Summarize and trim conversation history<br>C) Duplicate the system prompt","B) Summarize and trim conversation history<br><br>Context summarization and selective history reduce input tokens while preserving information needed for the next turn.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-services/openai/concepts/prompt-engineering"">Prompt engineering concepts</a>","Higher output limits can increase cost, and duplicated instructions consume more tokens. Combine a context budget with retrieval and durable memory so only relevant state enters each model call.","AI-103 PlanManage CostManagement"
"A team must determine whether answer quality declined after a retrieval change. Which telemetry should it compare first?<br><br>A) VM disk utilization<br>B) Groundedness and retrieval relevance<br>C) Browser viewport dimensions","B) Groundedness and retrieval relevance<br><br>Groundedness and retrieval relevance directly reveal whether answers remain supported by useful retrieved evidence.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-foundry/concepts/evaluation-evaluators/risk-safety-evaluators"">Foundry evaluators</a>","Infrastructure telemetry can explain availability but not evidence quality. Segment evaluation by corpus, query class, and release; pair offline test sets with production traces to distinguish retrieval regressions from generation regressions.","AI-103 PlanManage Monitoring"
"An indexer completes successfully, but newly uploaded files never appear in search. Which operational check is most relevant?<br><br>A) Inspect ingestion status and source change detection<br>B) Increase model temperature<br>C) Modify speech output voice","A) Inspect ingestion status and source change detection<br><br>Indexer execution details and change-detection configuration identify skipped or failed source documents.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/search/search-howto-monitor-indexers"">Monitor indexers</a>","A successful top-level run can still include document-level warnings or unsupported changes. Generation and speech settings are downstream. Monitor document counts, failures, latency, and freshness separately.","AI-103 PlanManage SearchHealth"
"An application running on Azure must call a model endpoint without storing keys. Which authentication method is preferred?<br><br>A) Managed identity with RBAC<br>B) A key committed to source<br>C) A shared key in the prompt","A) Managed identity with RBAC<br><br>Managed identity and role-based access provide keyless authentication with centrally scoped permissions.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-services/authentication"">Azure AI services authentication</a>","Keys in code or prompts can leak and are difficult to scope. Assign only the data-plane role required, separate deployment management from inference, and use workload identity for supported non-Azure hosts.","AI-103 PlanManage Security"
"A regulated workload requires model traffic to remain on private network paths and public endpoint access to be blocked. Which design is appropriate?<br><br>A) Public endpoint with a complex key<br>B) Private endpoint with public access disabled<br>C) Browser-side endpoint invocation","B) Private endpoint with public access disabled<br><br>A private endpoint provides private addressability; disabling public access closes the public network path.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-foundry/how-to/configure-private-link"">Configure private networking</a>","Authentication alone does not provide network isolation, and browser invocation exposes the endpoint surface. Plan private DNS and connectivity for developers, pipelines, tools, and dependent services.","AI-103 PlanManage Security"
"A security team must block a known list of prohibited internal project names in model inputs and outputs. Which control is most targeted?<br><br>A) A custom blocklist<br>B) A token rate limit<br>C) A semantic search profile","A) A custom blocklist<br><br>A custom blocklist targets organization-specific terms in content filtering flows.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-services/content-safety/how-to/use-blocklist"">Use a custom blocklist</a>","Rate limits control volume, not content. Search profiles rank documents. Blocklists are deterministic term controls and should complement, not replace, category filters and broader data-loss prevention.","AI-103 PlanManage ResponsibleAI"
"A RAG system ingests untrusted webpages containing instructions aimed at overriding the system prompt. Which protection directly addresses this risk?<br><br>A) Prompt Shields for documents<br>B) A larger embedding dimension<br>C) A lower search replica count","A) Prompt Shields for documents<br><br>Prompt Shields can detect indirect prompt attacks embedded in third-party documents used for grounding.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-services/content-safety/concepts/jailbreak-detection"">Prompt Shields</a>","Embedding size and replica count do not classify malicious instructions. Also isolate retrieved data from trusted instructions, constrain tools, validate outputs, and avoid granting the model unnecessary authority.","AI-103 PlanManage ResponsibleAI"
"Before releasing an agent, a team needs repeatable measurements of harmful-content risk on a representative dataset. What should it run?<br><br>A) Safety evaluations<br>B) DNS resolution tests<br>C) Storage throughput tests","A) Safety evaluations<br><br>Safety evaluators quantify relevant content and security risks against a controlled evaluation dataset.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-foundry/concepts/evaluation-evaluators/risk-safety-evaluators"">Risk and safety evaluators</a>","Network and storage tests are operational checks, not behavioral safety evidence. Establish release thresholds, retain datasets and evaluator versions, and supplement automated metrics with human review for high-impact use cases.","AI-103 PlanManage ResponsibleAI"
"Auditors must reconstruct which sources and tool calls contributed to an agent decision. Which implementation provides the strongest evidence?<br><br>A) Trace logging with provenance metadata<br>B) Aggregate request counts only<br>C) A screenshot of the final answer","A) Trace logging with provenance metadata<br><br>Traces and provenance connect a response to retrieval results, prompts, model calls, and tool activity.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-foundry/concepts/observability"">Foundry observability</a>","Counts lack per-run causality, while screenshots omit hidden steps. Protect logs as sensitive data, apply retention and redaction, and correlate traces with deployment and prompt versions.","AI-103 PlanManage Auditing"
"An expense agent may prepare reimbursements but payments above a threshold require a person to approve execution. Which control should be implemented?<br><br>A) Human approval before the payment tool<br>B) Higher model temperature for exceptions<br>C) Automatic retries until payment succeeds","A) Human approval before the payment tool<br><br>A human-in-the-loop approval gate constrains high-impact tool execution while allowing lower-risk automation.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-foundry/agents/concepts/human-in-the-loop"">Human-in-the-loop workflows</a>","Temperature changes randomness, not authorization. Automatic retries can amplify harm. Place deterministic policy checks outside the model and record the approver, decision, arguments, and resulting action.","AI-103 PlanManage Oversight"
"An agent needs only calendar availability but its connector can also delete events. What is the best governance action?<br><br>A) Give the agent the full connector<br>B) Expose a read-only availability tool<br>C) Rely on the system prompt alone","B) Expose a read-only availability tool<br><br>A narrowly scoped tool schema and identity enforce least privilege beyond prompt instructions.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-foundry/agents/concepts/tool-catalog"">Agent tools overview</a>","Prompts are not authorization boundaries. Avoid exposing unused destructive operations, validate all tool arguments server-side, and separate read and write identities where practical.","AI-103 PlanManage ToolControls"
"A deployment serves users in several regions and one region reaches quota. Which plan best improves resilience?<br><br>A) Route across independently provisioned regional deployments<br>B) Put all quota in the saturated region<br>C) Remove client retry limits","A) Route across independently provisioned regional deployments<br><br>Regional deployments with health- and capacity-aware routing reduce dependence on one regional quota pool.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-services/openai/how-to/deployment-types"">Deployment options</a>","Concentrating quota preserves the single bottleneck. Unbounded retries worsen overload. Confirm data residency, model availability, quota, and failover behavior for every target region.","AI-103 PlanManage Scaling"
"A team wants alerts when a new prompt version increases latency and token use. Which observability design is most useful?<br><br>A) Trace model calls with version and token attributes<br>B) Record only monthly Azure cost totals<br>C) Sample only successful HTTP status codes","A) Trace model calls with version and token attributes<br><br>Per-call traces linked to prompt versions support latency breakdowns, token analysis, and regression detection.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-foundry/concepts/observability"">Foundry observability</a>","Monthly totals are too coarse and success-only sampling hides failures. Track retrieval, model, and tool spans; define service-level indicators and redact sensitive prompt content.","AI-103 PlanManage Monitoring"
"A public-facing agent can propose actions with legal impact. Which operating mode best manages risk during initial rollout?<br><br>A) Fully autonomous execution<br>B) Semiautonomous with approvals<br>C) Unlogged background execution","B) Semiautonomous with approvals<br><br>Semiautonomous operation adds human oversight at consequential boundaries while collecting evidence for later tuning.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-foundry/agents/concepts/human-in-the-loop"">Human-in-the-loop workflows</a>","Autonomy should be earned through measured reliability and bounded impact. Unlogged operation prevents audit and learning. Define escalation, timeout, override, and rollback behavior before expanding autonomy.","AI-103 PlanManage Oversight"
"A team must compare two model deployments while holding prompts and test cases constant. Which method yields defensible results?<br><br>A) Run both against the same evaluation dataset<br>B) Compare unrelated production anecdotes<br>C) Compare catalog descriptions only","A) Run both against the same evaluation dataset<br><br>A shared representative dataset and common evaluators isolate model differences and support repeatability.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-foundry/how-to/evaluate-generative-ai-app"">Evaluate generative AI apps</a>","Anecdotes and catalog text do not control inputs. Track model and evaluator versions, confidence intervals, latency, cost, safety, and task quality rather than relying on one aggregate score.","AI-103 PlanManage Evaluation"
"A Python application must use project connections and deployed assets consistently across environments. What should it use?<br><br>A) Foundry SDK with project configuration<br>B) Screen scraping the Foundry portal<br>C) Hard-coded browser cookies","A) Foundry SDK with project configuration<br><br>The SDK provides supported programmatic access to project-scoped resources and connections.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-foundry/how-to/develop/sdk-overview"">Foundry SDK overview</a>","Portal scraping and cookies are brittle and insecure. Externalize project endpoint and deployment names, authenticate with token credentials, and use separate identities per environment.","AI-103 GenerativeAI SDKIntegration"
"A support assistant must answer only from approved manuals and cite the retrieved passages. Which pattern should be implemented?<br><br>A) Retrieval-augmented generation<br>B) Unconstrained model completion<br>C) Image generation with a mask","A) Retrieval-augmented generation<br><br>RAG retrieves approved evidence and supplies it to generation so answers can be grounded and cited.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/search/retrieval-augmented-generation-overview"">RAG overview</a>","An unconstrained completion relies on model memory and cannot guarantee source support. Image masking is unrelated. Enforce source scope, include citation metadata, and evaluate both retrieval relevance and groundedness.","AI-103 GenerativeAI RAG"
"A RAG assistant retrieves relevant documents but often misses the exact paragraph needed. Which change should be tested first?<br><br>A) Improve chunking and overlap<br>B) Increase speech recognition timeout<br>C) Add an image watermark","A) Improve chunking and overlap<br><br>Chunk boundaries and overlap strongly affect whether retrievable units preserve the evidence needed to answer a query.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/search/vector-search-how-to-chunk-documents"">Chunk documents for vector search</a>","Oversized chunks dilute similarity and consume context; tiny chunks lose context. Speech and watermark settings do not affect text retrieval. Evaluate chunking with real questions rather than selecting size by intuition alone.","AI-103 GenerativeAI RAG"
"A workflow must extract an order, validate inventory through an API, and request approval before submission. Which design is best?<br><br>A) A multistep tool-augmented workflow<br>B) A single embedding operation<br>C) A static text completion only","A) A multistep tool-augmented workflow<br><br>A multistep workflow can sequence extraction, deterministic API validation, approval, and submission.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-foundry/agents/overview"">Foundry Agent Service overview</a>","Embeddings do not execute business processes, and a static completion cannot verify live inventory. Keep deterministic validation outside free-form generation and make submission idempotent.","AI-103 GenerativeAI Workflows"
"An application needs generated output that downstream code can validate against fixed fields and types. Which approach is most suitable?<br><br>A) Structured JSON output with a schema<br>B) Free-form prose with parsing heuristics<br>C) A vector embedding response","A) Structured JSON output with a schema<br><br>Schema-constrained structured output improves reliable machine parsing and field validation.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-services/openai/how-to/structured-outputs"">Structured outputs</a>","Free-form parsing is fragile, while embeddings are numerical representations rather than extracted records. Still validate business rules server-side because schema conformance does not prove factual correctness.","AI-103 GenerativeAI StructuredOutput"
"A model response is fluent but asserts facts absent from the supplied evidence. Which evaluator most directly detects the issue?<br><br>A) Groundedness evaluator<br>B) Network latency metric<br>C) Index storage size","A) Groundedness evaluator<br><br>Groundedness measures whether response claims are supported by the provided context.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-foundry/concepts/evaluation-evaluators/risk-safety-evaluators"">Foundry evaluators</a>","Latency and storage are operational measures. Groundedness differs from relevance: a response can address the question yet introduce unsupported claims. Review retrieved evidence when groundedness declines.","AI-103 GenerativeAI Evaluation"
"A team must evaluate whether an answer directly addresses the user question, independent of citation support. Which dimension should it measure?<br><br>A) Response relevance<br>B) Replica utilization<br>C) Audio word error rate","A) Response relevance<br><br>Response relevance assesses how well an answer addresses the query rather than whether it is supported by context.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-foundry/how-to/evaluate-generative-ai-app"">Evaluate generative AI apps</a>","Groundedness and relevance are complementary: one checks support, the other checks usefulness to the query. Replica utilization and speech error rate concern different system layers.","AI-103 GenerativeAI Evaluation"
"A model performs well on average but fails on safety-critical edge cases. How should the evaluation dataset be improved?<br><br>A) Add representative adversarial and boundary cases<br>B) Remove all low-scoring examples<br>C) Keep only the shortest prompts","A) Add representative adversarial and boundary cases<br><br>Targeted edge and adversarial cases expose failures that averages over routine examples can hide.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-foundry/how-to/evaluate-generative-ai-app"">Evaluation guidance</a>","Removing failures biases the benchmark; prompt length alone is not risk coverage. Segment results by scenario and severity, and block release when critical thresholds fail even if the mean is high.","AI-103 GenerativeAI Evaluation"
"A developer is configuring an application to use a Foundry project. Which values should be externalized instead of embedded in business logic?<br><br>A) Project endpoint and deployment name<br>B) User questions and model answers<br>C) Retrieved chunks and citations","A) Project endpoint and deployment name<br><br>Project and deployment identifiers are environment configuration and should be injected at deployment time.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-foundry/how-to/develop/sdk-overview"">Foundry SDK overview</a>","User content and retrieval results are runtime data, not deployment configuration. Externalization supports promotion across environments and avoids source edits; authenticate separately with managed credentials.","AI-103 GenerativeAI AppConfiguration"
"An assistant must call a weather API with a city and date. What makes the function tool safest and most reliable?<br><br>A) A narrow typed schema with validated arguments<br>B) An unrestricted shell command string<br>C) A broad administrator API token","A) A narrow typed schema with validated arguments<br><br>A typed, constrained tool schema helps the model form valid calls and enables server-side validation.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-foundry/agents/how-to/tools/function-calling"">Function calling</a>","Shell strings invite injection, and administrator tokens violate least privilege. Treat model-produced arguments as untrusted, constrain destinations and time ranges, and return structured errors.","AI-103 GenerativeAI FunctionCalling"
"An agent must preserve a user's multi-turn context while keeping different users isolated. Which approach should be used?<br><br>A) A separate thread per conversation<br>B) One global thread for all users<br>C) A shared system prompt as memory","A) A separate thread per conversation<br><br>Conversation-scoped threads preserve message history while supporting isolation between users and sessions.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-foundry/agents/concepts/threads-runs-messages"">Threads, runs, and messages</a>","A global thread risks data leakage, and a system prompt is instruction, not durable user state. Authorize thread access and define retention, summarization, and deletion policies.","AI-103 GenerativeAI ConversationMemory"
"An agent needs current product facts from a search index and calculations from an internal pricing API. Which tool design is appropriate?<br><br>A) Add retrieval and function tools<br>B) Fine-tune on current prices only<br>C) Put all prices in the system prompt","A) Add retrieval and function tools<br><br>Retrieval supplies current knowledge while function calling invokes authoritative calculations.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-foundry/agents/concepts/tool-catalog"">Agent tool catalog</a>","Fine-tuning is not a live data synchronization mechanism, and prompt-embedded prices become stale. Separate read-only evidence retrieval from transactional or computational tools.","AI-103 GenerativeAI ToolIntegration"
"A customer-service agent may issue refunds only after checking order status and policy eligibility. Where should eligibility enforcement occur?<br><br>A) In deterministic tool-side validation<br>B) Only in natural-language instructions<br>C) By increasing retrieval top-k","A) In deterministic tool-side validation<br><br>Tool-side authorization and business validation enforce policy even when model output is incorrect or manipulated.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-foundry/agents/concepts/tool-catalog"">Agent tools overview</a>","Prompts guide behavior but do not enforce authorization. Retrieval depth affects evidence, not execution rights. Require idempotency, limits, audit logs, and approval for exceptional refunds.","AI-103 GenerativeAI Safeguards"
"A complex request requires a research specialist, a compliance reviewer, and a final writer with clear handoffs. Which architecture fits best?<br><br>A) An orchestrated multi-agent workflow<br>B) One embedding model invocation<br>C) A single static search query","A) An orchestrated multi-agent workflow<br><br>An orchestrator can assign bounded roles, pass artifacts, and enforce review before final composition.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-foundry/agents/concepts/multi-agent-workflow"">Multi-agent workflows</a>","Embeddings and static queries are components, not role coordination. Use multiple agents only when specialization and controlled handoffs outweigh added latency, cost, and debugging complexity.","AI-103 GenerativeAI MultiAgent"
"Two agents repeatedly delegate the same task to each other. Which fix most directly prevents the loop?<br><br>A) Add termination conditions and handoff limits<br>B) Increase each agent's temperature<br>C) Remove all trace correlation IDs","A) Add termination conditions and handoff limits<br><br>Explicit stop criteria, turn budgets, and allowed handoff rules bound orchestration loops.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-foundry/agents/concepts/multi-agent-workflow"">Multi-agent workflows</a>","More randomness does not ensure termination, and removing traces makes diagnosis harder. Include a fallback path when confidence, tool errors, or budget thresholds are reached.","AI-103 GenerativeAI MultiAgent"
"An autonomous procurement workflow can draft an order but must not submit purchases over a fixed amount. Which safeguard is strongest?<br><br>A) A deterministic amount check plus approval gate<br>B) A reminder in the user interface<br>C) A higher maximum token setting","A) A deterministic amount check plus approval gate<br><br>A code-enforced threshold and approval gate prevent unauthorized high-value execution.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-foundry/agents/concepts/human-in-the-loop"">Human-in-the-loop workflows</a>","UI reminders are advisory and token limits control response length. Enforce policy at the tool boundary, record approvals, and use idempotency keys to prevent duplicate orders.","AI-103 GenerativeAI ApprovalFlows"
"An agent's production failures are difficult to reproduce because only final responses are logged. What telemetry should be added?<br><br>A) Correlated traces for model, retrieval, and tool spans<br>B) Daily screenshots of the chat interface<br>C) Aggregate storage capacity charts","A) Correlated traces for model, retrieval, and tool spans<br><br>End-to-end traces expose intermediate inputs, outputs, timing, and errors for each agent step.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-foundry/concepts/observability"">Foundry observability</a>","Screenshots and capacity charts omit execution causality. Include deployment, prompt, and tool versions, but redact secrets and sensitive content before export.","AI-103 GenerativeAI Observability"
"A deployed agent suddenly starts choosing the wrong tool after a schema update. What should error analysis compare first?<br><br>A) Tool-call traces before and after the schema change<br>B) Search service disk capacity only<br>C) The browser's preferred language","A) Tool-call traces before and after the schema change<br><br>Comparing tool selection, arguments, and errors across versions isolates schema-related behavior changes.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-foundry/concepts/observability"">Foundry observability</a>","Infrastructure capacity and browser locale are weak hypotheses unless traces indicate them. Maintain versioned schemas and replay representative traces in a test environment before promotion.","AI-103 GenerativeAI ErrorAnalysis"
"A creative writing feature produces repetitive text. Which parameter adjustment generally increases output diversity?<br><br>A) Increase temperature moderately<br>B) Set temperature to zero<br>C) Reduce retrieval replicas","A) Increase temperature moderately<br><br>Higher temperature generally broadens token sampling and can increase variation in generated text.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-services/openai/reference"">Azure OpenAI inference reference</a>","Temperature zero favors determinism, while search replicas do not change token sampling. Tune on task-specific evaluations; excessive randomness can reduce coherence and factual reliability.","AI-103 GenerativeAI ModelParameters"
"A data-extraction task requires consistent outputs across repeated runs. Which generation setting is the better starting point?<br><br>A) A low temperature<br>B) A high temperature<br>C) A random tool schema","A) A low temperature<br><br>Lower temperature reduces sampling variability and is a better fit for deterministic extraction.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-services/openai/reference"">Azure OpenAI inference reference</a>","High temperature favors diversity. Determinism also requires a precise schema, stable model version, controlled prompt, and validation; temperature alone does not guarantee identical results.","AI-103 GenerativeAI ModelParameters"
"A prompt works on examples but fails when input includes instructions from an untrusted document. Which prompt design is safer?<br><br>A) Delimit data and state that it is untrusted<br>B) Concatenate data as system instructions<br>C) Grant the model broader tool access","A) Delimit data and state that it is untrusted<br><br>Separating instructions from untrusted content reduces instruction confusion and supports prompt-injection defenses.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-services/openai/concepts/prompt-engineering"">Prompt engineering concepts</a>","System-level concatenation elevates attacker text, and broader tools increase impact. Pair prompt structure with Prompt Shields, least privilege, output validation, and tool authorization.","AI-103 GenerativeAI PromptEngineering"
"A team wants a model to critique its draft before final output. Which pattern matches the requirement?<br><br>A) A self-critique or reflection loop<br>B) A one-pass embedding call<br>C) An index replica scale-out","A) A self-critique or reflection loop<br><br>A reflection loop asks the model or a reviewer model to assess and revise a draft against explicit criteria.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-foundry/concepts/prompt-flow"">Prompt flow concepts</a>","Embeddings encode text and replicas improve search availability. Reflection can improve quality but adds latency and cost, and correlated model errors mean it does not replace external evaluation.","AI-103 GenerativeAI Reflection"
